label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
G,0.0,0.0,0.0,-0.09112738818098748,-0.42704079523711264,-0.24489838301447817,-0.10440183162105085,-0.8665197425225122,-0.3971898100566093,-0.1594959373334875,-1.1677301488063572,-0.5177875121311122,-0.2029379830801204,-1.4674767723322604,-0.6018115616359403,0.5366458943953406,-1.0522459102510475,-0.323983370676557,0.04944522836450438,-1.0858998182117212,-0.5815959269263659,-0.29703658835029007,-1.0060210767066375,-0.7292616967809141,-0.4929015615036158,-0.9377907575362493,-0.7991201741649462,0.6745583113114018,-0.6743684269675534,-0.30033033371608936,0.04670572837691484,-0.6437861347146485,-0.4785123273485398,-0.09867401767807053,-0.5413242517636035,-0.49482828509895144,-0.027418644478098667,-0.5016053214562189,-0.49127804807812064,0.677367290053158,-0.25753009569962465,-0.3113204812313663,0.07547466152237937,-0.23898254220510667,-0.4460431503694198,-0.0365141773010556,-0.19021645956850425,-0.3460611314856163,0.06289827949198064,-0.1789838184694766,-0.2612592655090762,0.6049180463234731,0.12025753809549682,-0.3577609808301041,0.15623952996542195,0.12522144950575398,-0.458180834088169,0.05041974973839262,0.09973147704122585,-0.40724026651585904,0.11872718668827478,0.07345614002043617,-0.34071447307719266
G,0.0,0.0,0.0,-0.08352676088701852,-0.43309732945568336,-0.18100591743021838,-0.05129479317527177,-0.8640753790479289,-0.2971260672884128,-0.04894727803168127,-1.161695855196257,-0.3968000774242758,-0.09949855217570908,-1.436628474667157,-0.4716985505781007,0.5433035581788758,-1.0083167344458308,-0.2133325793916185,0.13939494797761834,-1.0696448574696868,-0.4413088392345553,-0.17486665367044832,-0.9809595782521906,-0.5853700792356751,-0.3638240790220042,-0.9217390392867866,-0.6569757655786593,0.6753846180500506,-0.7052045766078563,-0.2157362343991411,0.18617148460392396,-0.7536272142444576,-0.3836110523075781,0.024406805844492865,-0.5926063886821271,-0.4209907197301907,0.04955612822265948,-0.4965433956795503,-0.4324948805972111,0.6978525935937446,-0.3470192122524636,-0.2477139436646417,0.2245688123725027,-0.3948015881075532,-0.38238044476940514,0.07386602596869807,-0.2713590497989346,-0.32121234542019494,0.12107029489162946,-0.21394100146477998,-0.26677225788910075,0.6568781787379958,0.00918454857246757,-0.30635384856859593,0.293867459411294,-0.021131980448452038,-0.3869060947379516,0.1663858583922728,0.021539996959530183,-0.3428003996069974,0.20198421294480684,0.04588665294981006,-0.2925939010856599
G,0.0,0.0,0.0,-0.07427625717120685,-0.4152216041122963,-0.15859204854693854,-0.04948397422997541,-0.8395103850234262,-0.2675049036795963,-0.03041829668666239,-1.1185216062843581,-0.36254039558648576,-0.03511608161421649,-1.4041068789263187,-0.4382847492366504,0.5357019286168327,-0.9797852896608389,-0.1897206867288253,0.20940427384180582,-1.0785761968124117,-0.40271283268027713,-0.051378192424509014,-1.008474647975824,-0.5341800869822738,-0.20099233559163682,-0.9643402925815217,-0.6022590858892121,0.6739755236389097,-0.7105113403606956,-0.20231319471182574,0.24811565587231357,-0.8027381005401004,-0.3881921955091257,0.027690870096755506,-0.6434872770646713,-0.4376400728114969,0.0088938496437783,-0.5469548846460253,-0.4507126544559939,0.7018307450201908,-0.38759387462202527,-0.24117946854261563,0.2934611347625653,-0.4621799540828936,-0.40681670127808683,0.09365485213195017,-0.34050212464459073,-0.368227731550837,0.10210486045367599,-0.27791399846687614,-0.32149368162073827,0.669810100687597,-0.059503212330506025,-0.2995819567157773,0.35630863264730916,-0.12136429299531876,-0.4079740469290525,0.18406910548991884,-0.08163894710773716,-0.380313973353597,0.18105228445362487,-0.05406228722565206,-0.3380914783821107
G,0.0,0.0,0.0,-0.06826145181151218,-0.4438641929175667,-0.15177342873184607,-0.04127999794235309,-0.8729795484650607,-0.2642798019435602,-0.014973532219217519,-1.1613747849433733,-0.3641405105636518,-0.020279764333673598,-1.4534190537238167,-0.44460555076957703,0.5418437975249535,-0.9711214996189476,-0.19666937409049098,0.21768081569704806,-1.0854709974651704,-0.40811477594897616,-0.030797651910264744,-1.040134444257023,-0.5315846708539353,-0.18456965019927482,-1.0119650594427874,-0.597033634407075,0.6710602029568854,-0.7090971855631228,-0.21647028764687767,0.23802624152819293,-0.8388723161226199,-0.4061803596195171,0.014625947961961327,-0.6669897925127258,-0.4483840612195309,-0.0023870062727515706,-0.559466680807278,-0.45789733541479977,0.690635762790156,-0.392130764097975,-0.2618608308707208,0.2594617084572669,-0.5154093220017019,-0.4304160032761877,0.06521481856875101,-0.3885082373544566,-0.38214749854620683,0.08359702586541075,-0.32650089257731835,-0.33075630769221936,0.647269054506147,-0.07110357057361738,-0.3262080818441562,0.318567598164952,-0.18014924590162157,-0.43837697039534385,0.15602617556917067,-0.144988116404814,-0.40953798137667774,0.16690279178561634,-0.1237270440034275,-0.3682225548396455
G,0.0,0.0,0.0,-0.13549918605556177,-0.5062527403313954,-0.16372206395790656,-0.16089655297587188,-0.983214326304438,-0.2811489467827639,-0.21509794389632114,-1.3153617638739368,-0.3827265950419624,-0.2827682228682082,-1.640312634662947,-0.4631914076227083,0.38738701396784236,-1.0980338520255253,-0.23771959954262828,-0.045164027768095895,-1.2218351026806524,-0.4469743467241423,-0.3457728820969361,-1.1762564518069323,-0.5775730413290495,-0.5382041709898598,-1.121153307422645,-0.6509050639167888,0.5059375557436083,-0.8249108694395436,-0.25208976014245316,-0.015457066512239728,-0.8984930050552205,-0.4119687330178249,-0.132721714359428,-0.6939145317437767,-0.4394401033101654,-0.0797351898548156,-0.5637234684737082,-0.453859502253458,0.5170536574355081,-0.48735675841062354,-0.29125183360671747,0.0034785724364790782,-0.5617346981169667,-0.4217327224229148,-0.09912984410462163,-0.4229327327189593,-0.347442124361145,-0.02167138198111736,-0.372749723331819,-0.29134183878301867,0.46004904734555657,-0.1518976630595864,-0.3540799783682357,0.06115735200152842,-0.22302165483849326,-0.4519164558580434,-0.024756047669854935,-0.17643737276355176,-0.4098193369004999,0.04035546515554595,-0.1645606847893862,-0.3635838665014087
G,0.0,0.0,0.0,-0.18755014776603682,-0.5974507172259237,-0.07168335024082223,-0.43095066407346655,-1.1332988437284415,-0.23849998786652227,-0.7231818717250298,-1.4664582197519676,-0.39462746095409224,-0.973259427869138,-1.7984818015997812,-0.5533842608529908,-0.008496512844589044,-1.2425971295647502,-0.4533963912329353,-0.6819423454161813,-1.4002530852562487,-0.6354001465960972,-1.0240452427831261,-1.3320380881992084,-0.6892528611267437,-1.2333476763069235,-1.2525832451683812,-0.7244215460219072,-0.01947239878372233,-0.8471910620319286,-0.5309313798400133,-0.766839010225514,-1.0187459338891098,-0.6668668478613597,-0.707186117049485,-0.7971838813434994,-0.6041814863730718,-0.5286935966877964,-0.6821771006827926,-0.5911324209779684,-0.0894497360237604,-0.4361487936071622,-0.6017778382098715,-0.8044601774861776,-0.6458683925061617,-0.717783605464848,-0.6835441391693957,-0.46678858500570347,-0.5675699582655128,-0.4734903611213247,-0.4008432612333315,-0.4948534372075835,-0.18615741546711254,-0.048771005096878095,-0.6748893018891785,-0.7676398273076731,-0.2796348560583361,-0.7990088479179412,-0.6808113389073607,-0.19333237266057382,-0.7188396849868064,-0.4867405484231221,-0.13112877015330768,-0.6651162773594719
G,0.0,0.0,0.0,-0.18643306764148465,-0.5967749858197381,-0.043535159837632995,-0.5186004312563282,-1.2002590716466102,-0.16938364361653474,-0.8897817986462276,-1.574556174911985,-0.2920969023790353,-1.169933162444711,-1.9125601523323177,-0.4264606051354053,-0.11016397275752006,-1.2977429813082102,-0.3414892358171577,-0.8235287826259597,-1.47263159451687,-0.5337014790248232,-1.235055361767241,-1.4632309782583677,-0.6311905291583523,-1.49875791240606,-1.4296985472191281,-0.6990312104282175,-0.17111463554634346,-0.8862842738217201,-0.430371894386876,-0.958221083515893,-1.1344655615408092,-0.6021626326818476,-0.9139117837674645,-0.9459656756772943,-0.5916082854185343,-0.7176781885767298,-0.8341696466456374,-0.6008874035735621,-0.2865947275448806,-0.4572298180488981,-0.5134231014046948,-1.0258897332294223,-0.7513041936304056,-0.6863236153131522,-0.9246867356905106,-0.5692799083711477,-0.5658812253702706,-0.707280320764001,-0.47811407434350583,-0.483822608631285,-0.44151008063672326,-0.04783322394572384,-0.5948271792391613,-1.0048163249931559,-0.33838489510293607,-0.7543958791997512,-0.9270013420848475,-0.27625453756972806,-0.6936728347654112,-0.7501811312038829,-0.224972492592858,-0.6409880944017449
G,0.0,0.0,0.0,-0.1357337698712676,-0.482387701897043,-0.022369292193079156,-0.4442244798080437,-1.0145641074266296,-0.10937577101869875,-0.7883065054550407,-1.341091355690986,-0.19260753713435158,-1.0054627031921657,-1.6870927302200924,-0.2823636900339675,-0.17471023702547955,-1.222805238156663,-0.24079111906547923,-0.774046803949799,-1.3284459230081396,-0.3940871160364737,-1.1010754276040815,-1.3157989815218327,-0.4658191027968856,-1.3032401541576193,-1.29801773273977,-0.5134941991017794,-0.22585716553317065,-0.9211931631963335,-0.3168464878417546,-0.9104175906420922,-1.0686079385784921,-0.4673512172708563,-0.8536324144828364,-0.8706236537729781,-0.4605884206800901,-0.6777437265145286,-0.7694681889685476,-0.456684467166204,-0.3180811173727901,-0.5666649367905237,-0.38791935381044446,-0.9567695417522953,-0.7021020759014558,-0.5410193760719625,-0.844142040716254,-0.5141033541582621,-0.4463236646832557,-0.6489562845692864,-0.4577238952495365,-0.37398562929284507,-0.44257611202744096,-0.20400923878400637,-0.4546418113212845,-0.9303724971295326,-0.3389925298140183,-0.5889234333019882,-0.8298842252153379,-0.22143712579561847,-0.5381810527221452,-0.6624037971717377,-0.18986631866660783,-0.48953085446081285
G,0.0,0.0,0.0,-0.17304150301205345,-0.4762772572863538,-0.059819799695921834,-0.40361915464857473,-0.9929713568996754,-0.16741711415528374,-0.6539712583364129,-1.3466689509450451,-0.260173631151057,-0.8539095962857213,-1.6450001116448514,-0.35420824646044086,-0.060448731473944306,-1.1942561586058875,-0.29758817523381226,-0.6348682793574794,-1.2854901195297668,-0.45182113643099625,-0.928060078443126,-1.2792070128433424,-0.5139115505174944,-1.1124940197706674,-1.2718097350829904,-0.5556719252579184,-0.05394440606867888,-0.9335455991479573,-0.3543763752923987,-0.7001881219496504,-1.0626790949279874,-0.49867726090917686,-0.6826253359590202,-0.872810507989671,-0.4800023232145498,-0.5560894013193043,-0.7920183832717249,-0.47914946512372913,-0.10564939602536765,-0.6257624843539698,-0.4100298523024421,-0.70404264316027,-0.7531369135016134,-0.5520273533791082,-0.6431805271192569,-0.5814151664506083,-0.45746869528751105,-0.4917101942689663,-0.5426048306148238,-0.39792711689913235,-0.18926981118343206,-0.31765600980723574,-0.46575729687881173,-0.6619654879046151,-0.4529431120342744,-0.5899873390512439,-0.6041358140896002,-0.34338564892464546,-0.5432797685448881,-0.46569536800459366,-0.3173566219297936,-0.5067332115421911
G,0.0,0.0,0.0,-0.22167442835567347,-0.4851766240654472,-0.05750564323730298,-0.33275471119257877,-0.9725037836162979,-0.1352137495407111,-0.4473273966383414,-1.3278901211688425,-0.20888351123279297,-0.5870412414320207,-1.6408769933883678,-0.2781479614729965,0.08256400489606301,-1.1877724349841716,-0.1742697734368937,-0.3971462230864997,-1.3219815692737953,-0.3090088109550115,-0.6537435687532853,-1.3119695551910868,-0.3916322894421365,-0.8210489710848831,-1.284243835580322,-0.4471927276480101,0.11754445543767945,-0.9693245490415774,-0.2158546261287951,-0.4286913114597802,-1.061583334468853,-0.3243931290332433,-0.3904275244595544,-0.8782712511099866,-0.3245125382059763,-0.25663615287793945,-0.8079469174143602,-0.3385597938630875,0.09755147304118557,-0.6964275587026854,-0.2649710961231937,-0.4294917255895158,-0.7921916824758696,-0.36058307098915554,-0.36888471756682,-0.6307891649545156,-0.2930608643338305,-0.22738204513519064,-0.5920614161853835,-0.2584548109817272,0.04034151276565472,-0.4010869413823061,-0.32102112117708476,-0.38182193298806066,-0.5078269764447637,-0.4090104357912075,-0.3359778040757778,-0.40810032841902943,-0.3775335680311856,-0.20549625641435343,-0.37233510982963464,-0.3528944076789809
G,0.0,0.0,0.0,-0.2026621929730684,-0.5073951386516051,-0.09229009121273875,-0.2315014431145362,-0.9415283218468761,-0.17000166712047318,-0.25779179820439285,-1.2598441000763696,-0.24176911378456303,-0.3234198274252113,-1.5679658026889607,-0.3002764172168068,0.2549658179426944,-1.1088930848947998,-0.1625098644131114,-0.13563814539143645,-1.3069180125317152,-0.32774625014056685,-0.38892580434236834,-1.2435616727852572,-0.43308388802717324,-0.5521025123078515,-1.1745130495156721,-0.4965820503838768,0.3454003158632929,-0.9182940890350894,-0.19348020013622325,-0.14365652434676932,-1.0456860004309256,-0.3335670857941777,-0.2073748081534934,-0.8143181648677348,-0.35195705184059906,-0.13039639616081866,-0.6805448679384541,-0.36389699297866196,0.3483074235931055,-0.6573485507831301,-0.24273450357251003,-0.1328648859472959,-0.7597042125643052,-0.3560191125947776,-0.18254113647479078,-0.5656852244916449,-0.2928068222510876,-0.08521080376448682,-0.4761859794304636,-0.25009811525087833,0.2870388522953723,-0.3774059446044813,-0.3056898100223962,-0.08736730186349823,-0.4712270930337751,-0.3988353676554617,-0.13765838786150833,-0.3715638039629532,-0.37307495909415056,-0.053315912813602664,-0.315255563467869,-0.3441226240026927
G,0.0,0.0,0.0,-0.10518093330864726,-0.460637964788852,-0.09988444695077173,-0.06431602462660795,-0.9043137957168801,-0.16539078090854253,-0.040536633438913595,-1.2203748069036104,-0.22736181545487816,-0.0834890934961829,-1.5310151014760158,-0.27695848417725627,0.39916624448973653,-1.0155308059332968,-0.08901114740616665,0.07937356385362503,-1.2191124303137773,-0.25802006231375385,-0.15273099158873651,-1.1954602862875223,-0.3677682776140554,-0.3072205115299802,-1.167612724831753,-0.4259425703073207,0.5180240666292936,-0.848060579966041,-0.11155410839817302,0.11941117904140902,-1.0149388137522615,-0.2680896935257494,-0.056999250528876506,-0.7582897639644423,-0.3020654645671473,-0.07862054979934803,-0.5917742032828139,-0.30232316811079696,0.5526986065466957,-0.6083656877233433,-0.15712033856464633,0.15149615821406315,-0.7657057434887219,-0.299799193868211,0.008384354102520702,-0.5370206595139535,-0.2507544176459739,0.024175714374155926,-0.4060451936333675,-0.19378995444710403,0.5282975612539478,-0.33914932939677384,-0.21591081722466138,0.20499355688973298,-0.48023465080018257,-0.31258239260813986,0.08641665061881885,-0.3549317163132439,-0.2777892984671146,0.10471282328086436,-0.2637408668567573,-0.23047313941350075
G,0.0,0.0,0.0,-0.07933829397754748,-0.4475699371328114,-0.08966756911398187,-0.03396937576039632,-0.894911115140416,-0.15293884342706773,0.00624175059821622,-1.2110757408809696,-0.216171734716858,0.025575220949658084,-1.5160986398849963,-0.2630018087538599,0.4299725983338677,-0.9776445983734553,-0.06182022785618803,0.16490011662084045,-1.229785110045289,-0.23229522082577492,-0.06311535674732494,-1.2308304702996318,-0.3446488400436234,-0.22604331854170517,-1.2274309102427703,-0.40468863008068634,0.5553577156649435,-0.826933087967879,-0.08808788608727017,0.19892686684428648,-1.0378045546678927,-0.2504358009865022,0.023167217197884515,-0.7730801364892894,-0.28856641050300724,-0.0018931110383101745,-0.5950050702074516,-0.28767689086369713,0.5995931804339494,-0.6036114859072408,-0.13861171051064725,0.23488711184827513,-0.8002244135700756,-0.2886302796075288,0.09076935545263007,-0.5521293555884912,-0.24090799265572488,0.10685587443165284,-0.4056093821358437,-0.18057720574437433,0.5877698549260847,-0.3444610091260346,-0.2014117385633837,0.2832944141837548,-0.523075099869743,-0.3029597364359451,0.16158077000319981,-0.3845602183453506,-0.2687295284867702,0.1795244486402527,-0.28026846530312594,-0.2193375954117532
G,0.0,0.0,0.0,-0.1069813916221511,-0.42331536187419916,-0.09177443714797408,-0.06299495332987423,-0.8623012071045439,-0.15506869457957548,-0.026005829300982185,-1.1838679720262442,-0.21543379955491143,-0.03760451196334832,-1.5056377883366248,-0.26190189802730524,0.39446753939597484,-1.0085324624195997,-0.08345613893972202,0.10529718475353886,-1.241534142757272,-0.24745753034426643,-0.13963738085999952,-1.2412871523795659,-0.3505554960706313,-0.31024581782495375,-1.2355746601520359,-0.40392445183153386,0.5186604261353972,-0.848321951171731,-0.10649520891211653,0.10899386994596505,-1.0324351514056374,-0.2591052358456284,-0.06135964825621091,-0.766629323916707,-0.2872044916767911,-0.07750087191076335,-0.5960854034287523,-0.2825867823314778,0.5584473622644117,-0.6174897432867062,-0.15120130702000392,0.1537356230909184,-0.7954859826103553,-0.28765123499289935,0.0271613157727209,-0.5452554978567046,-0.23099619057717238,0.05164804228506691,-0.3974239191975406,-0.1701388297240925,0.5405677040082343,-0.3570425357541841,-0.20899110911443744,0.21634928767304729,-0.5180872825733102,-0.30877136342872447,0.1003653661065116,-0.37798085603156045,-0.27386574031816685,0.1158592461982253,-0.2717605893763372,-0.2239478259870061
G,0.0,0.0,0.0,-0.12116743225161693,-0.4570695014265742,-0.0735331157465708,-0.10330350958031065,-0.8924761971114085,-0.1291515971633491,-0.10041723628081893,-1.2069183752587715,-0.18381926051997158,-0.14546970487680771,-1.5194934679332122,-0.22491729779300929,0.3555473196862524,-1.0491139767211866,-0.06974991129849674,0.003811150238399266,-1.2348300088364694,-0.21170147821668792,-0.22555090278419782,-1.2022616345019392,-0.3052017480430213,-0.36727473226132207,-1.164418040313745,-0.35905838559645326,0.45175500412685504,-0.8863937075713504,-0.10111187578252456,0.00985244910437117,-1.0495426523430287,-0.23995428536950125,-0.12747815864152953,-0.7910994207014673,-0.27214932701656597,-0.1240345732707954,-0.6308065877520809,-0.27816578205383696,0.46754588795480806,-0.6571443099169507,-0.15086444225882012,0.03850382667323964,-0.8154411958583637,-0.2725111240644308,-0.05094498584681882,-0.5832511667198177,-0.22788998991453358,-0.00777333294844783,-0.4592143425925148,-0.18255202830628223,0.42382119961255876,-0.4048811424450449,-0.2116048039296933,0.08274643709785111,-0.5368454831915553,-0.2997880161070303,0.000512745112395082,-0.41485491271516717,-0.27647173117492413,0.03695118585440677,-0.33630227146198033,-0.2417259063908018
G,0.0,0.0,0.0,-0.1713306810898094,-0.49291898064722384,-0.09187368607543223,-0.18817383015163844,-0.9262436511123457,-0.17261956564841335,-0.21623099280240518,-1.2580027471902508,-0.24857165345903004,-0.2867149479555628,-1.570571553101786,-0.31122289044602947,0.2784032384210375,-1.0789169095081512,-0.12144638519966973,-0.08657717553517985,-1.2892061297553286,-0.2795704291482412,-0.33369379864842974,-1.2644012156363396,-0.38248604751816334,-0.5032902140664913,-1.2396398916778613,-0.44438329704765533,0.35803356572298933,-0.9218347621352818,-0.14843394872693536,-0.09257304659318434,-1.1022642220353687,-0.29083767944469036,-0.20278832105796812,-0.8540013000200148,-0.31803226843453464,-0.1720194501056343,-0.7166027789030708,-0.3291129817558391,0.363776569370276,-0.6965005981467314,-0.19430004103342305,-0.08099051822890861,-0.8614764565506572,-0.3161985349092745,-0.13761369193477127,-0.6433142639584827,-0.2639238133125229,-0.06192338138592062,-0.5388085221248792,-0.2215599457644152,0.3119225150623306,-0.4528818630156883,-0.25250077267200355,-0.04295143121996623,-0.595151918167872,-0.3411184013967022,-0.09065107635270679,-0.4744456485418053,-0.31294937216054314,-0.02032213314789598,-0.4021307954478086,-0.2807432769044826
G,0.0,0.0,0.0,-0.20406763237439676,-0.44000552923972674,-0.03150849503198224,-0.31009069700423547,-0.8991180314121916,-0.08729498470976771,-0.4231909238359396,-1.2352856887572738,-0.1415838632746314,-0.5454511296823088,-1.5303104357613309,-0.1878470493873866,0.033164466776537456,-1.1614587853046576,-0.10881075112278404,-0.38475708302048683,-1.276915417937602,-0.21271658703309637,-0.5955881380512441,-1.2205794941468848,-0.277174240689059,-0.7114480358409959,-1.1637386757680666,-0.3213142061581842,0.0751321964631465,-0.9856213135305534,-0.15134655387199783,-0.40803779433934706,-1.0407607720490775,-0.24020760147181938,-0.39414111600697577,-0.8637581343082205,-0.24786806648776555,-0.2926385882003707,-0.7837543369212958,-0.26403271808632967,0.06345153028427356,-0.7533640443584785,-0.19930170205529613,-0.40950944822376845,-0.8028082556650846,-0.28014599510092136,-0.3727308981035323,-0.6416213649143603,-0.22872144954549603,-0.2605998300038298,-0.6045944465407316,-0.2013954629608413,0.01645692952492125,-0.4972374023137749,-0.25085779000683983,-0.3683076184065735,-0.5622470728085761,-0.3159795408083459,-0.3463513955836926,-0.4581822676192903,-0.2863952453512139,-0.24982177820740195,-0.4303721682255728,-0.2627606172693882
G,0.0,0.0,0.0,-0.18521803030186967,-0.44070012366653977,-0.020486203603915624,-0.3561811231594935,-0.9224958848707422,-0.07911000720003139,-0.5334077771205445,-1.2656029598082317,-0.13574091053022122,-0.6700912603882778,-1.5641054939692418,-0.19721293300424386,-0.05483700937587197,-1.1860717444824018,-0.15266749440584748,-0.5379248226880462,-1.274376170235291,-0.2617856842996983,-0.7819305890159565,-1.2450793244501588,-0.331867794612102,-0.9127667082565863,-1.2228196780448433,-0.381548629544495,-0.03648843806179627,-0.9789714213302027,-0.20070762343900492,-0.6010679967633931,-1.0396716669001436,-0.29748045629624303,-0.7034036489817692,-0.8967523843919302,-0.3199349263364402,-0.7065936659570039,-0.8169271588169265,-0.35073824277600707,-0.06574667119347401,-0.7221247256252852,-0.2468073512021305,-0.5972376677142801,-0.7768135755371545,-0.3426610990166033,-0.5839701522062078,-0.6184277609339963,-0.3110989198451677,-0.49057635940352223,-0.5596516837360542,-0.2963385548877659,-0.12485288946430094,-0.453113428007008,-0.2914128154501423,-0.5454022871210037,-0.5438044505018179,-0.38899354160593025,-0.5388544122194943,-0.44706515120460527,-0.38125531189897044,-0.4427509230724388,-0.41084694400002,-0.36960378499739555
G,0.0,0.0,0.0,-0.1797224640055766,-0.41800791396069764,-0.04496882402448263,-0.3759299301212229,-0.8851206544454034,-0.12241236872082589,-0.5794831954061264,-1.2210578115077302,-0.19325668921913325,-0.7574325394037349,-1.5136358599433342,-0.26320355288821484,-0.0932940310824819,-1.1715127532439547,-0.18100730444686355,-0.5763371608829914,-1.2363588628721196,-0.3088338162912106,-0.8463291530988465,-1.1995788727325454,-0.3788625699580895,-1.021863703646015,-1.1515100565268175,-0.42310242694866745,-0.07513493475409228,-0.9726662327411276,-0.2197160468984471,-0.6076792221446583,-1.0321594229724873,-0.326929782254278,-0.6367122390154861,-0.8732642248599897,-0.334169832363934,-0.576544100853073,-0.7829724186958834,-0.3525340169143249,-0.11096722871460057,-0.7223545051689811,-0.26095971851823435,-0.6292529419331225,-0.7580881152010254,-0.3628478548835522,-0.5746011897903573,-0.5942094356779584,-0.310966374845781,-0.4501027535496549,-0.5362584952016013,-0.2827438253770528,-0.17678040665559472,-0.45539544840120255,-0.3040052549738823,-0.5863296493392064,-0.5032761839788359,-0.4007721113830243,-0.5376072515264284,-0.3995535635230121,-0.3839765853641042,-0.42083430827674073,-0.37705283015711727,-0.36840005086223004
G,0.0,0.0,0.0,-0.17957973225707866,-0.5000800524543456,-0.04395644253806917,-0.5335969290328516,-0.9966590609101734,-0.1627044164270809,-0.9233282069895836,-1.2883547132294386,-0.26891545427936814,-1.194948111164022,-1.5871502431829914,-0.38426869590815804,-0.26002917373566986,-1.2153562633132449,-0.3431634646222917,-0.8970204390028739,-1.2153656855769854,-0.4953547288925414,-1.2190077943240787,-1.1777207806499004,-0.5507172922086273,-1.4350698587664048,-1.1543870829110665,-0.5906698441295837,-0.28667197050024623,-0.8644620085524511,-0.41294626417848584,-0.9899994048982291,-0.9036173023571745,-0.5439833012659571,-0.9077889423264965,-0.7531768629446611,-0.5032784152362458,-0.7315371536226418,-0.7075355519883584,-0.49505271168870923,-0.34831322751467364,-0.47847601313077337,-0.4753945044313644,-0.9994648764483935,-0.5655886103192697,-0.6149419320351098,-0.8679469000988421,-0.4172932165492161,-0.4980445496339248,-0.6727215662021739,-0.3909151853957541,-0.42691789971170985,-0.4402348135126681,-0.09605405627090856,-0.5347507951867823,-0.9311861730436964,-0.21566457951623524,-0.6604254200737555,-0.8196920550865139,-0.13055111748598533,-0.6000328149106257,-0.6542183938756742,-0.11406161752464619,-0.5561838540744022
G,0.0,0.0,0.0,-0.18817094479546936,-0.5440094748640564,-0.04648118460377874,-0.574797008636768,-1.056915460468731,-0.19583288447210265,-1.004489838979936,-1.34758286618885,-0.32353701906499766,-1.3375517952726115,-1.6180092261768568,-0.46550452126489206,-0.28667640455873644,-1.167031842265237,-0.500613564206323,-0.9773029303965036,-1.1971821598418841,-0.650337044135848,-1.306805266450537,-1.1541171617475896,-0.6719572267252383,-1.5153919240679397,-1.1177833123515932,-0.687072616785885,-0.3133436960498183,-0.7586702809239514,-0.5711699685633094,-1.0819388697518806,-0.8294317837177724,-0.6925487855753754,-0.9868163736789132,-0.6939011745641198,-0.603670462964838,-0.7911162862670861,-0.6492139572546823,-0.5700316667126037,-0.3786872401368144,-0.3404541210056471,-0.6226342763261614,-1.0822749408747123,-0.4716124897982827,-0.7411735097170624,-0.9383681955600951,-0.3518523920280347,-0.5799988170633837,-0.7267836818435967,-0.31766759993712823,-0.49078976539456276,-0.4829251404205978,0.05963335602846072,-0.6690261648539096,-1.0049312040371081,-0.10876944469381651,-0.7749814099436222,-0.8858555536818976,-0.06426422599726982,-0.6881758820615179,-0.7064926785975005,-0.044196336840175016,-0.6343270608933766
G,0.0,0.0,0.0,-0.15906837921538425,-0.47169442191766153,-0.05037940383285594,-0.49941764818116374,-0.9601824749136495,-0.1577395202337825,-0.8981971719499997,-1.248176707938171,-0.25160431503530384,-1.1682997842852565,-1.5534301590137236,-0.3533180094107167,-0.26782086531768456,-1.207970896025287,-0.30096830024293336,-0.9039552117937526,-1.213608645187026,-0.4448036918668475,-1.2377466831919193,-1.1885375452663776,-0.5003704013621095,-1.4526536059185626,-1.1902444053137422,-0.5410512738131819,-0.29747103502882793,-0.882705161569877,-0.3637891986532517,-0.9926562391315262,-0.9260343507093559,-0.5083314328890218,-0.9125393409621952,-0.7536946188052415,-0.4868655471981473,-0.7285778030312267,-0.6857883711280264,-0.4776723115969848,-0.36385112839174844,-0.5089513590058851,-0.4197642154494862,-0.9989196481802644,-0.5714601691753395,-0.5680327300134361,-0.8661608774321825,-0.41765491186313536,-0.46068580411961096,-0.6694502803230663,-0.38063343164800184,-0.38417556987156926,-0.4689000909512837,-0.12397640469336078,-0.4728646962534149,-0.9527417140719496,-0.21962408406240974,-0.6039844053177895,-0.8369809471920955,-0.1303667797478344,-0.5470834064945952,-0.6715801805828497,-0.1210602996396976,-0.4969349696084067
